,sum_max_potential_value,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
331,42.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
332,42.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
333,42.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
334,42.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
335,42.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
336,42.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
337,42.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
338,42.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
339,42.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
340,42.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
341,42.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
342,42.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
343,42.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
344,42.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
345,42.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
346,42.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
347,42.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
348,42.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
349,42.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
350,42.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
351,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
352,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
353,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
354,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
355,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
356,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
357,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
358,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
359,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
360,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
361,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
362,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
363,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
364,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
365,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
366,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
367,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
368,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
369,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
370,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
371,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
372,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
373,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
374,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
375,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
376,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
377,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
378,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
379,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
380,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
381,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
382,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
383,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
384,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
385,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
386,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
387,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
388,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
389,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
390,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
391,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
392,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
393,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
394,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
395,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
396,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
397,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
398,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
399,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
400,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
401,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
402,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
403,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
404,43.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
405,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
406,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
407,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
408,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
409,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
410,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
411,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
412,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
413,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
414,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
415,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
416,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
417,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
418,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
419,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
420,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
421,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
422,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
423,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
424,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
425,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
426,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
427,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
428,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
429,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
430,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
431,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
432,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
433,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
434,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
435,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
436,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
437,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
438,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
439,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
440,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
441,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
442,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
443,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
444,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
445,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
446,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
447,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
448,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
449,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
450,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
451,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
452,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
453,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
454,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
455,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
456,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
457,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
458,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
459,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
460,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
461,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
462,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
463,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
464,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
465,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
466,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
467,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
468,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
469,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
470,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
471,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
472,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
473,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
474,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
475,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
476,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
477,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
478,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
479,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
480,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
481,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
482,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
483,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
484,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
485,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
486,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
487,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
488,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
489,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
490,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
491,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
492,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
493,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
494,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
495,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
496,44.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
